bus_id,vm_pu,va_degree,p_mw,q_mvar
134,1.0000000000000002,11.444888911970192,-158.80776758794673,-15.08545708656311
135,1.0000000000000002,6.058859299595178,623.6096634225687,-196.0555980205536
136,0.9998339825092899,16.92154087150998,0.0,0.0
137,0.9998254437307306,17.422738696366167,0.0,0.0
138,1.0000000000000002,-2.971934247208914,0.5882154378741689,-9.453714728355408
139,1.0000000000000004,-5.422231601283682,-36.48319989894662,1.7638921737670898
140,1.0,2.565726186183212,-0.9471347891230835,-54.463127970695496
141,1.0000000000000002,-4.038784618298197,363.20856611945055,-98.71731162071228
142,0.9801930548397945,-44.461299891146055,0.0,0.0
143,0.9999999999999997,-55.16998809221678,-9.062888918262615,-236.63346993923187
144,1.0,-53.94920986450916,102.56220441917685,-252.34056556224823
145,0.9999999999999999,-63.8966878568339,211.89449992132722,-392.27998185157776
146,0.9999999999999998,-46.60442072476289,183.20401398169997,-85.74893391132355
147,1.0,0.6175684211813103,-265.05596909475935,-143.03755486011505
148,1.0,-8.267134560485887,-109.54704630562992,-53.61052441596985
149,0.9999999999999999,0.37716229219283576,-7.772858031657961,-93.84098052978516
150,0.9988455794022412,-15.716563705833437,0.0,0.0
151,0.9980671313041996,-17.706593226791078,0.0,0.0
152,0.9999999999999999,-23.275599216782968,-170.91422757764303,-368.2420526742935
153,0.9999999999999999,-5.430221527628709,-91.24973381577365,14.095370888710022
154,0.9999669951110028,-5.298141120791115,-1.5378599885225412,0.0
155,0.9999999999999998,-8.691391997717524,-90.97869500245724,16.965519070625305
156,1.0,-8.517645684159362,-40.65582199712662,-7.8481398820877075
157,0.9999999999999998,-7.820498478157576,-56.74206376751681,11.195124626159668
158,0.9969606526732046,-14.327014720542593,-1.2844298780546524,0.0
159,0.9999999999999999,-12.42714099229917,-173.69523153059345,17.256872057914734
160,1.0000000000000002,-15.577359330545498,-43.36621013026888,-16.09974992275238
161,0.9999999999999996,23.618945613566833,-300.22071267691354,2.3571850061416626
162,1.0,20.261942198290953,-415.8725401065967,58.40529942512512
163,1.0,19.30364902978916,-171.7311430457412,25.112113118171692
164,1.0,19.263958312296012,-207.23366178555807,30.376936674118042
165,0.9999999999999999,19.585619948928237,-195.75087553324192,26.281012415885925
166,0.9999999999999999,19.056963495339883,-241.8090904355886,34.44742703437805
167,1.0,16.940171756098128,-125.02483757785012,1.5017199516296387
168,0.9999999999999998,17.995422064192343,-188.77299194986335,23.941439867019653
169,1.0000000000000002,14.436722911727047,45.42762192635564,-13.570926547050476
170,0.9999999999999998,13.573275792236622,582.9705322756599,-97.92664039134979
171,1.0,5.762343253362782,47.67160359148693,-7.7046895027160645
172,0.9999999999999999,4.899759641288647,233.26638789327626,-36.960371255874634
173,0.9999999999999997,6.297091379580302,-136.68663105689848,20.110066413879395
174,0.9983381143481289,5.449489671738977,300.51791193866666,0.0
175,0.9999999999999999,18.655771648191696,-205.73233384327614,23.334904551506042
176,0.9999999999999999,-0.41373494215051876,-7.849770770939358,-12.411072850227356
177,0.9999999999999999,6.951083711432165,486.3029388298273,-117.25316846370697
178,0.9988437124496378,4.3986702082508895,1.738859081378905,0.0
179,0.9999999999999999,-52.653676509751705,252.24087614501695,-240.22898983955383
180,0.9999999999999999,-47.624009713716056,282.63718076291843,-98.85425209999084
181,0.9999999999999998,-34.718838207303705,-191.01581371210705,-355.91469526290894
182,0.9800572077726504,-45.45230446142122,144.23419084882698,0.0
183,1.0,-62.81692017866952,299.13508284793716,-176.12583124637604
184,0.994450390322969,-53.514888183674294,360.9629245144206,0.0
185,0.998746104881892,-67.65754025447633,98.99691464056741,0.0
186,0.99477502618733,-69.19206782400083,100.00858718407108,0.0
187,0.9977697962981498,-48.6027530089106,103.38116029533194,0.0
188,0.9952609707697327,8.38924845847411,0.0,0.0
189,1.0,-8.267134560485887,0.0,0.0
190,0.9999999999999999,8.104975543997009,23.379537153745332,-71.07668209075928
191,0.9999999999999997,-0.2862578688510799,-1013.6466253629151,94.09752452373505
192,1.0,-2.0324567568603626,-268.1567533383932,-237.51932048797607
193,0.9917342138110474,-7.779103841848233,0.0,0.0
194,1.0,-3.569899778193895,-651.8291573000861,-171.91109108924866
195,0.9753024405622398,-36.63889285465813,-30.056309133025934,0.0
196,0.9999999999999999,-20.841000840072255,-629.4409674625167,23.542569637298584
197,0.9913290828032226,-32.62908853571492,945.642998932497,0.0
198,0.9999999999999999,-12.016600950246831,-112.53580519539173,-74.67601668834686
199,1.0,-4.961491197534796,-137.41272870775356,26.80728328227997
200,0.9999748343081478,-5.295887572155455,-0.1727932571375277,0.0
201,0.9999999999999999,-4.756619691336772,-73.09292491371525,14.604623556137085
202,1.0,-8.517645684159362,0.0,0.0
203,0.9981586029935393,-8.24181167032446,0.0,0.0
204,1.0000000000000002,-12.232916021764007,-82.46524304444756,7.890977144241333
205,0.9999999999999999,-12.48298854381872,11.844400332975056,-2.367011070251465
206,0.9999999999999996,-16.11144227100719,60.87883173055161,-12.37441885471344
207,1.0,19.222103812957368,-166.55709837267932,19.489519000053406
208,0.9999999999999999,17.40997227199589,-0.21879110488589504,-6.455072522163391
209,1.0,15.028774118382447,538.7599410437433,-94.24492561817169
210,1.0,17.455963751336235,-90.41350063526625,8.715215682983398
211,0.9999999999999997,14.552553439629119,90.16409815690349,-18.65445578098297
212,1.0,4.767428095648455,74.83662328359787,-11.384500622749329
213,0.9999999999999997,19.235893598695068,-149.7060597529162,21.799535512924194
214,0.9999999999999999,18.655771648191696,0.0,0.0
